No,Provinsi,Kabupaten,Kecamatan,KB Sederajat,TK Sederajat,TPA,SPS,SD Sederajat,SMP Sederajat,SMA Sederajat,SMK Sederajat,SLB,DIKMAS,Total
5320,RIAU,KAB. KUANTAN SINGINGI,KUANTAN HILIR SEBERANG,228,174,0,0,782,573,1,0,0,90,1848
5321,RIAU,KAB. KUANTAN SINGINGI,KUANTAN MUDIK,483,621,17,13,2443,1066,195,300,0,0,5138
5322,RIAU,KAB. KUANTAN SINGINGI,KUANTAN TENGAH,316,1000,22,0,4498,2621,1741,907,54,243,11402
5323,RIAU,KAB. KUANTAN SINGINGI,LOGAS TANAH DARAT,376,571,0,37,1712,310,251,259,0,0,3516
5324,RIAU,KAB. KUANTAN SINGINGI,PANGEAN,456,386,27,114,1888,679,375,37,0,0,3962
5325,RIAU,KAB. KUANTAN SINGINGI,PUCUK RANTAU,126,231,0,0,817,377,0,9,0,0,1560
5326,RIAU,KAB. KUANTAN SINGINGI,SENTAJO RAYA,216,537,0,23,2207,1673,302,1,0,0,4959
5327,RIAU,KAB. KUANTAN SINGINGI,SINGINGI,218,691,0,68,2828,596,121,1,0,2,4525
5328,RIAU,KAB. KUANTAN SINGINGI,SINGINGI HILIR,345,837,0,177,2808,2135,287,3,0,86,6678
5329,RIAU,KAB. PELALAWAN,BANDAR PETALANGAN,0,320,0,0,1479,402,490,264,0,89,3044
5330,RIAU,KAB. PELALAWAN,BANDAR SEI KIJANG,11,319,97,0,1566,344,3,1,0,158,2499
5331,RIAU,KAB. PELALAWAN,BUNUT,12,281,0,0,1236,196,155,281,0,31,2192
5332,RIAU,KAB. PELALAWAN,KERUMUTAN,78,688,0,0,2236,671,32,417,0,147,4269
5333,RIAU,KAB. PELALAWAN,KUALA KAMPAR,0,261,0,0,1717,657,478,74,0,0,3187
5334,RIAU,KAB. PELALAWAN,LANGGAM,0,617,171,0,2833,704,264,5,0,28,4622
5335,RIAU,KAB. PELALAWAN,PANGKALAN KERINCI,64,2242,81,44,5106,4308,1672,158,2,266,13943
5336,RIAU,KAB. PELALAWAN,PANGKALAN KURAS,0,1045,0,0,4362,2370,547,104,1,20,8449
5337,RIAU,KAB. PELALAWAN,PANGKALAN LESUNG,20,612,0,0,1674,1175,529,976,0,77,5063
5338,RIAU,KAB. PELALAWAN,PELALAWAN,0,439,38,0,1412,344,96,0,0,54,2383
5339,RIAU,KAB. PELALAWAN,TELUK MERANTI,0,86,0,0,1081,353,150,0,0,8,1678
5340,RIAU,KAB. PELALAWAN,UKUI,17,1219,129,0,3658,1063,120,86,0,82,6374
5341,RIAU,KAB. ROKAN HILIR,BAGAN SINEMBAH,466,3798,0,0,5903,4243,2240,1232,24,184,18090
5342,RIAU,KAB. ROKAN HILIR,BAGAN SINEMBAH RAYA,147,288,0,0,1725,417,291,1,0,64,2933
5343,RIAU,KAB. ROKAN HILIR,BALAI JAYA,360,878,34,12,2622,827,0,0,0,0,4733
5344,RIAU,KAB. ROKAN HILIR,BANGKO,11,1463,0,0,4584,3186,1652,702,4,970,12572
5345,RIAU,KAB. ROKAN HILIR,BANGKO PUSAKO,381,1192,0,0,3618,3209,454,147,0,368,9369
5346,RIAU,KAB. ROKAN HILIR,BATU HAMPAR,102,163,0,0,573,120,2,0,0,188,1148
5347,RIAU,KAB. ROKAN HILIR,KUBU,369,516,0,0,2536,1421,483,0,0,218,5543
5348,RIAU,KAB. ROKAN HILIR,KUBU BABUSSALAM,287,449,0,0,2324,663,525,2,0,122,4372
5349,RIAU,KAB. ROKAN HILIR,PASIR LIMAU KAPAS,47,421,0,0,3698,1817,705,5,0,78,6771
5350,RIAU,KAB. ROKAN HILIR,PEKAITAN,206,225,0,0,1051,438,516,0,0,524,2960
5351,RIAU,KAB. ROKAN HILIR,PUJUD,152,1021,0,0,4199,1684,1287,676,0,0,9019
5352,RIAU,KAB. ROKAN HILIR,RANTAU KOPAR,34,143,0,0,741,231,220,0,0,0,1369
5353,RIAU,KAB. ROKAN HILIR,RIMBA MELINTANG,443,555,0,0,2490,1889,1412,428,0,330,7547
5354,RIAU,KAB. ROKAN HILIR,SIMPANG KANAN,35,769,0,0,2465,1334,831,1,0,0,5435
5355,RIAU,KAB. ROKAN HILIR,SINABOI,299,247,0,0,1975,497,519,276,0,426,4239
5356,RIAU,KAB. ROKAN HILIR,TANAH PTH TANJUNG MELAWAN,74,307,0,0,922,125,2,0,0,68,1498
5357,RIAU,KAB. ROKAN HILIR,TANAH PUTIH,480,1233,0,70,4987,3690,1267,370,13,2402,14512
5358,RIAU,KAB. ROKAN HILIR,TANJUNG MEDAN,307,1053,0,0,2996,1766,142,0,0,0,6264
5359,RIAU,KAB. ROKAN HULU,BANGUN PURBA,370,475,0,0,1164,941,123,2,0,119,3194
5360,RIAU,KAB. ROKAN HULU,BONAI DARUSSALAM,255,382,0,0,2620,809,278,164,0,8,4516
5361,RIAU,KAB. ROKAN HULU,KABUN,469,544,0,0,1532,1225,434,99,0,935,5238
5362,RIAU,KAB. ROKAN HULU,KEPENUHAN,441,548,0,0,1961,2156,1091,226,0,0,6423
5363,RIAU,KAB. ROKAN HULU,KEPENUHAN HULU,175,314,0,0,1388,432,4,4,0,0,2317
5364,RIAU,KAB. ROKAN HULU,KUNTO DARUSSALAM,134,755,0,0,2740,1177,182,165,0,38,5191
5365,RIAU,KAB. ROKAN HULU,PAGARAN TAPAH DARUSSALAM,133,166,0,0,575,102,3,0,0,0,979
5366,RIAU,KAB. ROKAN HULU,PENDALIAN IV KOTO,255,284,0,0,721,310,174,340,0,1,2085
5367,RIAU,KAB. ROKAN HULU,RAMBAH,794,1146,53,30,4143,2726,1019,1347,121,826,12205
5368,RIAU,KAB. ROKAN HULU,RAMBAH HILIR,769,875,0,0,2659,1256,718,88,23,76,6464
5369,RIAU,KAB. ROKAN HULU,RAMBAH SAMO,357,762,29,0,1647,906,22,172,0,0,3895
5370,RIAU,KAB. ROKAN HULU,ROKAN IV KOTO,660,456,0,0,1555,914,100,16,0,0,3701
5371,RIAU,KAB. ROKAN HULU,TAMBUSAI,438,982,0,0,4302,2249,407,384,0,241,9003
5372,RIAU,KAB. ROKAN HULU,TAMBUSAI UTARA,916,1495,0,0,3719,3704,1867,1416,0,14,13131
5373,RIAU,KAB. ROKAN HULU,TANDUN,583,491,0,0,2500,700,469,713,0,0,5456
5374,RIAU,KAB. ROKAN HULU,UJUNG BATU,161,1215,0,0,2799,2074,173,132,44,243,6841
5375,RIAU,KAB. SIAK,BUNGA RAYA,261,689,0,0,2949,863,813,2,0,337,5914
5376,RIAU,KAB. SIAK,DAYUN,267,926,0,0,2356,1617,591,156,0,56,5969
5377,RIAU,KAB. SIAK,KANDIS,138,1232,0,0,2356,2554,1667,924,0,739,9610
5378,RIAU,KAB. SIAK,KERINCI KANAN,369,521,0,0,2196,1173,726,520,0,477,5982
5379,RIAU,KAB. SIAK,KOTO GASIB,316,380,0,0,937,837,791,2,0,100,3363
5380,RIAU,KAB. SIAK,LUBUK DALAM,240,581,0,0,1333,431,822,170,0,100,3677
5381,RIAU,KAB. SIAK,MEMPURA,202,356,17,2,775,590,144,7,0,1088,3181
5382,RIAU,KAB. SIAK,MINAS,92,560,0,0,930,1263,1345,5,0,0,4195
5383,RIAU,KAB. SIAK,PUSAKO,89,127,0,0,812,157,247,0,0,21,1453
5384,RIAU,KAB. SIAK,SABAK AUH,336,377,0,0,1124,797,421,136,0,34,3225
5385,RIAU,KAB. SIAK,SIAK,235,740,107,0,2475,1672,1572,238,90,243,7372
5386,RIAU,KAB. SIAK,SUNGAI APIT,511,611,10,0,2263,936,370,2,0,37,4740
5387,RIAU,KAB. SIAK,SUNGAI MANDAU,194,127,0,20,1020,340,5,0,0,0,1706
5388,RIAU,KAB. SIAK,TUALANG,409,1680,0,0,5675,3492,3993,790,212,661,16912
5389,RIAU,KOTA DUMAI,BUKIT KAPUR,52,867,0,0,2537,1675,1253,92,31,532,7039
5390,RIAU,KOTA DUMAI,DUMAI BARAT,12,701,0,0,1083,1177,856,1444,27,660,5960
5391,RIAU,KOTA DUMAI,DUMAI KOTA,61,478,68,32,527,1159,136,160,0,454,3075
5392,RIAU,KOTA DUMAI,DUMAI SELATAN,128,735,64,22,1514,2378,1358,2030,126,279,8634
5393,RIAU,KOTA DUMAI,DUMAI TIMUR,69,1215,0,38,4408,433,133,78,11,671,7056
5394,RIAU,KOTA DUMAI,MEDANG KAMPAI,44,335,0,0,1710,669,1,3,0,0,2762
5395,RIAU,KOTA DUMAI,SUNGAI SEMBILAN,28,573,0,0,1879,1206,74,1,0,192,3953
5396,RIAU,KOTA PEKANBARU,BINAWIDYA,487,840,226,0,3940,4631,250,641,99,849,11963
5397,RIAU,KOTA PEKANBARU,BUKIT RAYA,228,1641,48,26,3624,1616,1038,1270,0,303,9794
5398,RIAU,KOTA PEKANBARU,KULIM,83,532,0,0,898,612,0,0,0,550,2675
5399,RIAU,KOTA PEKANBARU,LIMA PULUH,170,641,0,0,2961,4307,1395,2,0,39,9515
5400,RIAU,KOTA PEKANBARU,MARPOYAN DAMAI,169,2281,79,38,4479,5304,2919,2372,72,1446,19159
5401,RIAU,KOTA PEKANBARU,PAYUNG SEKAKI,493,2088,52,0,5359,2240,2415,449,27,488,13611
5402,RIAU,KOTA PEKANBARU,PEKANBARU KOTA,168,467,97,20,2350,36,0,0,0,76,3214
5403,RIAU,KOTA PEKANBARU,RUMBAI,259,1171,41,51,6208,3158,2690,3405,38,721,17742
5404,RIAU,KOTA PEKANBARU,RUMBAI BARAT,0,38,0,0,525,1190,0,0,0,0,1753
5405,RIAU,KOTA PEKANBARU,RUMBAI TIMUR,10,259,1,5,1770,896,580,0,113,237,3871
5406,RIAU,KOTA PEKANBARU,SAIL,77,454,8,56,212,2188,1359,1953,91,311,6709
5407,RIAU,KOTA PEKANBARU,SENAPELAN,68,375,22,0,3015,1159,147,329,0,49,5164
5408,RIAU,KOTA PEKANBARU,SUKAJADI,67,557,0,16,1293,1879,852,177,30,20,4891
5409,RIAU,KOTA PEKANBARU,TAMPAN,0,0,0,0,0,0,0,0,0,1749,1749
5410,RIAU,KOTA PEKANBARU,TENAYAN RAYA,462,1895,8,48,5799,3099,1381,252,33,2098,15075
5411,RIAU,KOTA PEKANBARU,TUAHMADANI,768,2044,159,0,5378,3491,1201,2455,113,547,16156
5412,SULAWESI BARAT,KAB. MAJENE,BANGGAE,570,1102,56,0,3214,1095,157,188,0,778,7160
5413,SULAWESI BARAT,KAB. MAJENE,BANGGAE TIMUR,257,1098,32,0,2953,2126,931,13,102,1436,8948
5414,SULAWESI BARAT,KAB. MAJENE,MALUNDA,374,786,0,0,1183,725,147,415,3,586,4219
5415,SULAWESI BARAT,KAB. MAJENE,PAMBOANG,140,837,34,0,2354,1028,162,1,81,871,5508
5416,SULAWESI BARAT,KAB. MAJENE,SENDANA,214,973,0,0,2232,727,152,105,48,815,5266
5417,SULAWESI BARAT,KAB. MAJENE,TAMMERODO SENDANA,319,481,0,23,1283,398,82,13,0,199,2798
5418,SULAWESI BARAT,KAB. MAJENE,TUBO SENDANA,187,381,0,0,726,416,95,1,41,411,2258
5419,SULAWESI BARAT,KAB. MAJENE,ULUMANDA,287,211,0,0,1264,178,32,105,12,143,2232
5420,SULAWESI BARAT,KAB. MAMASA,ARALLE,410,400,0,0,680,395,107,14,19,0,2025
5421,SULAWESI BARAT,KAB. MAMASA,BALLA,73,141,0,0,603,275,198,10,0,241,1541
5422,SULAWESI BARAT,KAB. MAMASA,BAMBANG,144,249,0,0,983,512,232,91,0,126,2337
5423,SULAWESI BARAT,KAB. MAMASA,BUNTUMALANGKA,137,335,0,0,512,202,89,188,0,298,1761
5424,SULAWESI BARAT,KAB. MAMASA,MAMASA,354,504,0,0,1577,34,34,180,0,2800,5483
5425,SULAWESI BARAT,KAB. MAMASA,MAMBI,582,686,0,0,874,448,407,134,0,1205,4336
5426,SULAWESI BARAT,KAB. MAMASA,MEHALAAN,77,294,0,0,324,173,25,75,0,0,968
5427,SULAWESI BARAT,KAB. MAMASA,MESSAWA,161,107,0,0,581,303,26,80,0,0,1258
5428,SULAWESI BARAT,KAB. MAMASA,NOSU,125,65,0,0,518,56,192,0,0,0,956
5429,SULAWESI BARAT,KAB. MAMASA,PANA,14,22,0,0,883,379,39,2,0,268,1607
5430,SULAWESI BARAT,KAB. MAMASA,RANTEBULAHAN TIMUR,179,127,0,0,505,253,2,80,0,546,1692
5431,SULAWESI BARAT,KAB. MAMASA,SESENAPADANG,42,119,0,0,452,335,3,4,0,55,1010
5432,SULAWESI BARAT,KAB. MAMASA,SUMARORONG,269,277,0,0,999,548,290,58,0,20,2461
5433,SULAWESI BARAT,KAB. MAMASA,TABANG,108,9,0,0,609,327,0,50,0,31,1134
5434,SULAWESI BARAT,KAB. MAMASA,TABULAHAN,170,440,0,0,777,430,12,113,0,17,1959
5435,SULAWESI BARAT,KAB. MAMASA,TANDUKALUA,323,179,0,0,682,416,94,60,28,107,1889
5436,SULAWESI BARAT,KAB. MAMASA,TAWALIAN,15,158,0,0,650,333,0,0,0,470,1626
5437,SULAWESI BARAT,KAB. MAMUJU,BONEHAU,44,75,0,0,659,385,69,82,0,357,1671
5438,SULAWESI BARAT,KAB. MAMUJU,KALUKKU,897,1115,0,0,4549,1868,716,237,0,821,10203
5439,SULAWESI BARAT,KAB. MAMUJU,KALUMPANG,204,46,0,0,991,164,3,1,0,407,1816
5440,SULAWESI BARAT,KAB. MAMUJU,KEP. BALA BALAKANG,0,0,0,0,204,41,0,0,0,0,245
5441,SULAWESI BARAT,KAB. MAMUJU,MAMUJU,675,941,18,26,3378,3103,860,1011,23,1160,11195
5442,SULAWESI BARAT,KAB. MAMUJU,PAPALANG,212,280,0,0,2106,556,197,748,1,241,4341
5443,SULAWESI BARAT,KAB. MAMUJU,SAMPAGA,186,213,0,0,961,346,180,0,0,550,2436
5444,SULAWESI BARAT,KAB. MAMUJU,SIMBORO,363,857,21,0,2769,823,445,163,0,596,6037
5445,SULAWESI BARAT,KAB. MAMUJU,TAPALANG,290,415,0,0,2323,302,52,8,32,201,3623
5446,SULAWESI BARAT,KAB. MAMUJU,TAPALANG BARAT,92,211,0,0,1364,245,378,2,17,0,2309
5447,SULAWESI BARAT,KAB. MAMUJU,TOMMO,209,450,0,0,1552,529,46,72,0,6,2864
5448,SULAWESI BARAT,KAB. MAMUJU TENGAH,BUDONG-BUDONG,398,817,0,0,1729,1026,209,59,3,393,4634
5449,SULAWESI BARAT,KAB. MAMUJU TENGAH,KAROSSA,443,433,0,0,1604,1090,188,199,18,814,4789
5450,SULAWESI BARAT,KAB. MAMUJU TENGAH,PANGALE,390,215,0,0,1084,491,269,89,0,264,2802
5451,SULAWESI BARAT,KAB. MAMUJU TENGAH,TOBADAK,229,591,0,0,1480,291,207,1,31,512,3342
5452,SULAWESI BARAT,KAB. MAMUJU TENGAH,TOPOYO,451,863,0,0,2073,1391,685,135,0,1351,6949
5453,SULAWESI BARAT,KAB. PASANGKAYU,BAMBAIRA,68,193,0,0,916,305,104,0,0,0,1586
5454,SULAWESI BARAT,KAB. PASANGKAYU,BAMBALAMUTU,37,455,0,0,1900,265,145,5,29,74,2910
5455,SULAWESI BARAT,KAB. PASANGKAYU,BARAS,0,332,0,0,1344,732,100,261,0,84,2853
5456,SULAWESI BARAT,KAB. PASANGKAYU,BULU TABA,0,245,0,0,1017,501,70,0,0,1,1834
5457,SULAWESI BARAT,KAB. PASANGKAYU,DAPURANG,72,324,0,0,839,439,231,14,0,86,2005
5458,SULAWESI BARAT,KAB. PASANGKAYU,DURIPOKU,14,237,0,0,445,161,241,0,0,0,1098
5459,SULAWESI BARAT,KAB. PASANGKAYU,LARIANG,34,153,0,0,336,299,3,3,0,0,828
5460,SULAWESI BARAT,KAB. PASANGKAYU,PASANGKAYU,133,760,4,0,1453,886,882,12,1,648,4779
5461,SULAWESI BARAT,KAB. PASANGKAYU,PEDONGGA,0,252,0,0,951,109,126,0,0,0,1438
5462,SULAWESI BARAT,KAB. PASANGKAYU,SARJO,21,237,0,0,478,406,5,30,0,4,1181
5463,SULAWESI BARAT,KAB. PASANGKAYU,SARUDU,0,448,0,0,971,286,58,11,0,0,1774
5464,SULAWESI BARAT,KAB. PASANGKAYU,TIKKE RAYA,93,359,0,0,844,636,32,1,0,137,2102
5465,SULAWESI BARAT,KAB. POLEWALI MANDAR,ALU,695,280,0,0,1335,523,5,3,0,0,2841
5466,SULAWESI BARAT,KAB. POLEWALI MANDAR,ANREAPI,474,114,0,0,568,476,22,0,0,0,1654
5467,SULAWESI BARAT,KAB. POLEWALI MANDAR,BALANIPA,1097,534,0,0,1660,1120,157,1,0,647,5216
5468,SULAWESI BARAT,KAB. POLEWALI MANDAR,BINUANG,1024,775,0,0,2744,1789,1257,4,0,1165,8758
5469,SULAWESI BARAT,KAB. POLEWALI MANDAR,BULO,555,114,0,34,1039,449,0,13,0,98,2302
5470,SULAWESI BARAT,KAB. POLEWALI MANDAR,CAMPALAGIAN,2103,1049,54,0,4186,2724,1972,13,50,2641,14792
5471,SULAWESI BARAT,KAB. POLEWALI MANDAR,LIMBORO,259,523,0,0,1642,375,160,2,0,9,2970
5472,SULAWESI BARAT,KAB. POLEWALI MANDAR,LUYO,1531,306,0,60,2290,1546,298,66,0,585,6682
5473,SULAWESI BARAT,KAB. POLEWALI MANDAR,MAPILI,976,416,0,36,1820,978,1250,217,3,481,6177
5474,SULAWESI BARAT,KAB. POLEWALI MANDAR,MATAKALI,741,506,62,56,1027,586,463,0,0,294,3735
5475,SULAWESI BARAT,KAB. POLEWALI MANDAR,MATANGNGA,305,33,0,0,628,166,3,0,0,0,1135
5476,SULAWESI BARAT,KAB. POLEWALI MANDAR,POLEWALI,1316,1058,0,84,5172,2364,3534,1369,112,2268,17277
5477,SULAWESI BARAT,KAB. POLEWALI MANDAR,TAPANGO,728,256,0,0,1781,621,29,9,0,146,3570
5478,SULAWESI BARAT,KAB. POLEWALI MANDAR,TINAMBUNG,802,740,0,0,2565,1425,238,809,0,1937,8516
5479,SULAWESI BARAT,KAB. POLEWALI MANDAR,TUBBITARAMANU,1023,178,0,0,1826,694,172,202,0,428,4523
5480,SULAWESI BARAT,KAB. POLEWALI MANDAR,WONOMULYO,856,1200,21,0,4012,1347,4,69,52,448,8009
5481,SULAWESI SELATAN,KAB. BANTAENG,BANTAENG,210,867,54,0,2444,2143,732,67,1,192,6710
5482,SULAWESI SELATAN,KAB. BANTAENG,BISSAPPU,309,692,0,0,1434,445,1332,148,24,676,5060
5483,SULAWESI SELATAN,KAB. BANTAENG,ERE MERASA,267,494,0,0,1335,768,255,41,0,111,3271
5484,SULAWESI SELATAN,KAB. BANTAENG,GANTARANG KEKE,139,536,0,0,1396,1172,603,173,0,954,4973
5485,SULAWESI SELATAN,KAB. BANTAENG,PA`JUKUKANG,506,533,0,0,1285,729,333,109,0,851,4346
5486,SULAWESI SELATAN,KAB. BANTAENG,SINOA,33,254,0,0,712,108,0,0,0,0,1107
5487,SULAWESI SELATAN,KAB. BANTAENG,TOMPOBULU,289,416,0,0,2241,856,506,348,0,527,5183
5488,SULAWESI SELATAN,KAB. BANTAENG,ULU ERE,47,283,0,0,981,81,1,8,0,1276,2677
5489,SULAWESI SELATAN,KAB. BARRU,BALUSU,108,409,0,0,1106,1328,467,362,0,5,3785
5490,SULAWESI SELATAN,KAB. BARRU,BARRU,494,963,0,43,3986,651,448,130,67,2222,9004
5491,SULAWESI SELATAN,KAB. BARRU,MALLUSETASI,308,618,0,0,1509,334,648,183,0,1971,5571
5492,SULAWESI SELATAN,KAB. BARRU,PUJANANTING,556,110,0,19,896,603,0,225,0,346,2755
5493,SULAWESI SELATAN,KAB. BARRU,SOPPENG RIAJA,475,346,0,0,1509,1841,1648,0,0,369,6188
5494,SULAWESI SELATAN,KAB. BARRU,TANETE RIAJA,624,355,0,20,1771,571,135,1,0,0,3477
5495,SULAWESI SELATAN,KAB. BARRU,TANETE RILAU,553,664,0,0,2554,1415,311,678,0,0,6175
5496,SULAWESI SELATAN,KAB. BONE,AJANGALE,0,507,0,0,1863,753,851,80,0,7,4061
5497,SULAWESI SELATAN,KAB. BONE,AMALI,0,401,0,36,1582,670,509,0,0,0,3198
5498,SULAWESI SELATAN,KAB. BONE,AWANGPONE,32,805,0,0,2319,1226,749,204,0,217,5552
5499,SULAWESI SELATAN,KAB. BONE,BAREBBO,0,795,0,0,2026,864,54,6,0,230,3975
5500,SULAWESI SELATAN,KAB. BONE,BENGO,4,529,0,0,1595,403,130,0,0,0,2661
5501,SULAWESI SELATAN,KAB. BONE,BONTOCANI,0,479,0,0,1478,570,159,0,0,106,2792
5502,SULAWESI SELATAN,KAB. BONE,CENRANA,0,555,0,0,1451,623,703,0,0,0,3332
5503,SULAWESI SELATAN,KAB. BONE,CINA,13,576,0,24,1395,965,596,75,0,0,3644
5504,SULAWESI SELATAN,KAB. BONE,DUA BOCCOE,0,499,0,605,1942,1301,867,0,0,0,5214
5505,SULAWESI SELATAN,KAB. BONE,KAHU,70,1133,0,0,2426,1173,653,0,0,0,5455
5506,SULAWESI SELATAN,KAB. BONE,KAJUARA,90,1028,0,56,2824,1012,1273,355,0,0,6638
5507,SULAWESI SELATAN,KAB. BONE,LAMURU,0,305,0,5,1409,656,770,0,30,276,3451
5508,SULAWESI SELATAN,KAB. BONE,LAPPARIAJA,0,568,0,0,1290,1319,817,0,0,402,4396
5509,SULAWESI SELATAN,KAB. BONE,LIBURENG,0,624,0,0,1897,967,1066,2,0,175,4731
5510,SULAWESI SELATAN,KAB. BONE,MARE,7,888,0,0,2205,728,1020,2,25,56,4931
5511,SULAWESI SELATAN,KAB. BONE,PALAKKA,0,501,0,0,1575,502,30,0,0,0,2608
5512,SULAWESI SELATAN,KAB. BONE,PATIMPENG,0,487,0,0,1542,456,121,1,0,261,2868
5513,SULAWESI SELATAN,KAB. BONE,PONRE,0,98,0,357,1346,450,326,1,0,11,2589
5514,SULAWESI SELATAN,KAB. BONE,SALOMEKKO,37,376,0,86,709,336,272,80,0,0,1896
5515,SULAWESI SELATAN,KAB. BONE,SIBULUE,0,876,0,0,2610,1267,242,0,0,263,5258
5516,SULAWESI SELATAN,KAB. BONE,TANETE RIATTANG,13,1637,0,0,2254,1880,2176,47,90,1372,9469
5517,SULAWESI SELATAN,KAB. BONE,TANETE RIATTANG BARAT,113,1276,0,0,3481,1134,579,79,39,0,6701
5518,SULAWESI SELATAN,KAB. BONE,TANETE RIATTANG TIMUR,41,1194,0,0,2071,1544,955,5,8,1035,6853
5519,SULAWESI SELATAN,KAB. BONE,TELLU LIMPOE,0,121,0,0,1007,395,171,0,0,0,1694
5520,SULAWESI SELATAN,KAB. BONE,TELLU SIATTINGE,73,744,0,0,2194,804,422,29,68,1462,5796
5521,SULAWESI SELATAN,KAB. BONE,TONRA,0,444,0,31,1245,1403,1215,0,0,153,4491
5522,SULAWESI SELATAN,KAB. BONE,ULAWENG,0,615,0,0,1890,535,98,0,0,254,3392
5523,SULAWESI SELATAN,KAB. BULUKUMBA,BONTOBAHARI,93,823,0,0,1233,268,204,128,0,0,2749
5524,SULAWESI SELATAN,KAB. BULUKUMBA,BONTOTIRO,44,605,0,0,1320,787,287,178,0,250,3471
5525,SULAWESI SELATAN,KAB. BULUKUMBA,BULUKUMPA,108,993,9,0,3606,1197,632,189,0,163,6897
5526,SULAWESI SELATAN,KAB. BULUKUMBA,GANTARANG,347,2117,20,0,4777,2433,897,1,0,1800,12392
5527,SULAWESI SELATAN,KAB. BULUKUMBA,HERLANG,127,886,0,0,1704,491,50,1,28,159,3446
5528,SULAWESI SELATAN,KAB. BULUKUMBA,KAJANG,129,955,0,0,2301,1027,22,1,0,210,4645
5529,SULAWESI SELATAN,KAB. BULUKUMBA,KINDANG,104,829,0,0,1987,943,304,222,0,33,4422
5530,SULAWESI SELATAN,KAB. BULUKUMBA,RILAU ALE,113,1028,0,0,1906,1797,183,1,0,92,5120
5531,SULAWESI SELATAN,KAB. BULUKUMBA,UJUNG BULU,342,1748,9,0,3004,807,1172,337,100,369,7888
5532,SULAWESI SELATAN,KAB. BULUKUMBA,UJUNG LOE,532,1224,0,0,2176,1008,234,1,0,593,5768
5533,SULAWESI SELATAN,KAB. ENREKANG,ALLA,66,416,0,0,1754,1506,1111,24,0,0,4877
5534,SULAWESI SELATAN,KAB. ENREKANG,ANGGERAJA,171,412,0,0,2238,375,26,572,0,0,3794
5535,SULAWESI SELATAN,KAB. ENREKANG,BARAKA,135,660,0,0,2047,1372,814,3,0,0,5031
5536,SULAWESI SELATAN,KAB. ENREKANG,BAROKO,17,189,0,0,752,292,0,0,0,0,1250
5537,SULAWESI SELATAN,KAB. ENREKANG,BUNGIN,117,63,0,0,480,84,7,0,0,0,751
5538,SULAWESI SELATAN,KAB. ENREKANG,BUNTU BATU,298,227,0,0,1229,310,4,0,0,111,2179
5539,SULAWESI SELATAN,KAB. ENREKANG,CENDANA,123,100,24,0,912,244,284,0,0,0,1687
5540,SULAWESI SELATAN,KAB. ENREKANG,CURIO,97,458,0,0,1382,626,422,0,0,0,2985
5541,SULAWESI SELATAN,KAB. ENREKANG,ENREKANG,165,579,80,0,3013,1952,397,670,47,878,7781
5542,SULAWESI SELATAN,KAB. ENREKANG,MAIWA,42,641,0,0,1934,1260,307,2,0,281,4467
5543,SULAWESI SELATAN,KAB. ENREKANG,MALUA,85,240,0,0,602,85,138,0,0,0,1150
5544,SULAWESI SELATAN,KAB. ENREKANG,MASALLE,112,254,0,0,1074,6,2,0,0,193,1641
5545,SULAWESI SELATAN,KAB. GOWA,BAJENG,27,1163,0,389,6016,1906,748,1837,76,440,12602
5546,SULAWESI SELATAN,KAB. GOWA,BAJENG BARAT,38,597,0,257,2013,1109,3,0,68,0,4085
5547,SULAWESI SELATAN,KAB. GOWA,BAROMBONG,85,551,0,169,1952,1746,85,0,0,21,4609
5548,SULAWESI SELATAN,KAB. GOWA,BIRING BULU,0,103,0,247,1974,761,569,0,0,0,3654
5549,SULAWESI SELATAN,KAB. GOWA,BONTOLEMPANGAN,0,93,0,413,1064,601,512,56,0,147,2886
5550,SULAWESI SELATAN,KAB. GOWA,BONTOMARANNU,0,603,0,416,1673,718,1117,144,0,1098,5769
5551,SULAWESI SELATAN,KAB. GOWA,BONTONOMPO,57,769,0,495,3181,809,124,209,27,347,6018
5552,SULAWESI SELATAN,KAB. GOWA,BONTONOMPO SELATAN,0,438,0,325,2500,1428,390,0,0,440,5521
5553,SULAWESI SELATAN,KAB. GOWA,BUNGAYA,0,214,0,82,1150,658,542,118,0,27,2791
5554,SULAWESI SELATAN,KAB. GOWA,MANUJU,0,159,0,243,1096,546,468,0,0,1312,3824
5555,SULAWESI SELATAN,KAB. GOWA,PALLANGGA,90,2356,0,321,6010,3233,1265,3,4,1140,14422
5556,SULAWESI SELATAN,KAB. GOWA,PARANG LOE,0,175,0,155,1250,332,388,0,0,395,2695
5557,SULAWESI SELATAN,KAB. GOWA,PARIGI,0,226,0,99,757,485,17,0,0,539,2123
5558,SULAWESI SELATAN,KAB. GOWA,PATTALLASSANG,57,835,0,70,1621,623,769,809,0,137,4921
5559,SULAWESI SELATAN,KAB. GOWA,SOMBA OPU,72,2866,0,220,6005,3211,1661,3067,3,625,17730
5560,SULAWESI SELATAN,KAB. GOWA,TINGGI MONCONG,0,281,0,127,2143,655,1180,66,0,401,4853
5561,SULAWESI SELATAN,KAB. GOWA,TOMBOLO PAO,0,186,0,272,2888,1125,586,0,0,0,5057
5562,SULAWESI SELATAN,KAB. GOWA,TOMPOBULU,23,387,0,0,2360,1171,674,0,0,323,4938
5563,SULAWESI SELATAN,KAB. JENEPONTO,ARUNGKEKE,366,449,0,0,849,718,639,1,0,274,3296
